Elevation,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points
3065,17,400,86,1597,207,253,3535
3049,11,212,-4,2336,193,228,757
3024,11,228,47,4986,234,240,3529
2873,23,150,65,5113,149,229,4687
2929,4,60,-1,1889,226,234,371
3080,13,300,80,2568,183,237,1711
3195,4,283,32,2652,217,243,968
3088,5,150,13,4626,211,232,3137
2256,33,30,16,902,146,165,1172
3353,10,180,31,1940,237,228,3340
2913,32,212,96,1024,118,208,1377
2863,4,218,58,2174,226,233,2670
2945,20,67,-21,511,239,198,384
2448,22,30,10,1259,183,195,706
3018,8,324,57,3960,221,246,2550
3389,14,577,164,4816,189,218,2896
3132,17,256,39,3072,195,205,3272
2423,17,42,11,426,177,216,934
2768,4,108,16,2033,220,242,3495
3161,6,600,77,295,215,246,2349
3055,16,390,110,1678,212,203,3371
2347,21,67,26,1092,251,210,1333
3288,16,404,190,4227,172,236,1253
3141,16,384,75,5866,178,247,2068
2828,6,0,0,957,217,226,1974
2370,17,108,51,706,201,254,633
2795,12,153,34,2227,228,215,3427
3267,4,270,22,5675,208,235,592
3180,11,402,114,1816,230,218,2802
3040,12,543,243,2685,207,251,1627
2518,5,228,-16,598,228,234,684
2378,13,0,0,649,232,213,858
2883,12,170,35,3463,236,239,1731
2845,20,382,207,1620,197,254,1382
3004,14,90,6,6265,237,213,3570
3341,17,201,19,1994,243,209,3340
2694,3,390,-16,967,221,233,1689
2925,10,270,12,3549,236,227,4142
2328,9,268,132,900,202,225,726
2791,8,212,29,3211,220,221,5134
2936,3,0,0,3618,221,232,6279
3178,8,297,46,560,234,235,5520
3297,10,371,95,5202,193,232,1355
2954,29,283,123,295,140,188,968
3060,4,342,-38,636,226,239,1463
3328,13,60,15,2165,208,212,2178
2562,18,228,72,1092,241,205,781
3324,7,268,56,3234,202,235,1806
2978,13,190,19,3668,226,211,5301
2975,13,297,56,5439,213,251,3245
3115,24,711,301,1742,229,242,577
2923,6,323,39,1498,207,244,1320
2932,3,120,19,4747,212,235,3882
2900,4,351,33,4134,221,231,6443
2735,20,42,15,446,187,254,2329
3176,5,180,16,5253,223,229,2955
3107,3,30,0,918,218,232,1691
3376,9,390,0,3100,195,240,1874
2786,17,497,-23,1718,221,200,2227
3113,16,297,70,2970,185,215,2444
2988,5,418,23,4926,229,236,5474
2666,12,240,-19,926,213,213,1848
3338,14,485,83,3461,186,220,3414
2945,10,234,26,5314,226,246,3714
3375,12,840,118,1048,189,244,2190
2726,24,255,126,2932,168,252,1411
2703,17,182,6,2032,221,250,371
3167,19,60,24,4843,166,225,992
2422,12,306,81,811,226,247,1195
3199,17,256,6,1972,235,205,750
3059,10,108,21,1919,221,218,1756
2717,24,240,-31,2442,199,253,1740
3178,6,150,-13,2043,224,228,738
3189,7,408,-17,598,227,242,2205
2995,10,408,76,4952,213,220,5931
3348,13,495,58,3564,183,233,1560
3049,2,331,-8,2744,221,236,892
2779,24,283,113,2040,215,248,2175
3065,16,395,-42,474,241,235,1674
3004,12,190,34,895,213,214,1934
2789,3,30,2,2250,218,232,1291
3199,7,277,33,426,211,226,2145
2744,21,309,-33,1168,166,208,2089
3221,2,457,49,4348,214,237,1712
3152,12,234,54,175,240,229,2110
2948,11,323,74,845,196,226,1869
2937,21,150,54,2947,180,253,2110
2732,9,0,0,1566,222,220,2455
3011,12,342,48,366,240,225,1361
3050,14,85,20,2227,241,233,3396
3112,14,256,-62,1511,236,213,1347
3067,8,658,-59,2532,217,248,1371
3201,7,492,69,3097,220,225,3633
2406,18,234,79,914,186,205,666
2690,23,120,40,1082,210,184,2037
3189,9,242,-24,2926,218,221,1464
3149,25,150,60,1048,253,206,1121
3008,23,408,151,5945,152,214,4867
3013,16,376,59,2492,229,246,1064
3185,10,95,13,2793,231,221,5300
2740,33,170,52,180,239,160,1570
2756,11,42,-2,360,227,218,1100
3235,20,212,31,300,162,227,716
2833,23,268,112,1248,154,212,2523
2987,17,153,-38,721,177,219,1100
2714,8,134,38,2282,221,223,4817
3057,4,582,21,1677,221,242,2557
3178,8,532,36,2934,222,223,4797
2781,9,242,31,2457,234,225,2527
3097,29,170,62,3083,135,193,2772
3221,14,108,25,1172,212,252,430
3353,9,85,-11,2904,232,239,646
3019,15,525,129,5421,203,253,900
2933,19,134,19,4505,247,209,1471
2547,17,30,6,256,242,234,1806
3046,17,234,38,1784,223,249,256
3201,2,524,17,1123,222,236,2024
3353,18,228,72,792,248,220,1065
2527,13,95,23,1395,242,225,1277
2992,14,808,194,2976,226,209,691
3333,40,182,133,2638,233,136,421
2608,13,306,30,1110,237,215,633
2721,11,0,0,1602,190,241,1072
3291,20,700,12,967,250,218,5520
3003,24,162,80,2542,247,193,2219
3027,9,108,19,4610,201,226,618
2596,11,234,48,1110,237,236,350
2879,12,180,28,426,222,213,1915
2681,19,90,22,2040,171,213,5015
2700,21,162,24,3516,221,248,1956
3050,13,485,13,3684,206,213,2706
2339,21,150,45,1061,165,208,765
2984,7,600,8,5275,204,245,1752
3231,20,466,-31,721,216,191,2866
3190,13,268,71,1995,223,248,2761
2625,26,42,9,1121,141,233,872
3386,9,285,17,2916,235,236,1889
2944,19,95,12,4549,237,199,1419
3021,12,0,0,2371,213,214,2890
3182,7,175,19,2701,231,239,1064
2925,9,390,49,3412,233,239,3660
3018,20,450,208,1050,238,197,1022
2786,24,270,119,2083,146,225,324
3103,3,30,0,1006,212,240,2603
2978,13,552,72,5838,201,252,3516
2880,14,371,85,3152,208,210,1022
3043,16,234,52,0,230,206,1172
3299,10,240,20,3606,214,219,2190
3232,22,511,-98,391,232,241,3254
2913,8,404,108,2630,225,223,1466
2983,11,150,38,484,195,225,914
2919,10,362,6,4615,230,219,4170
3018,13,700,109,5983,233,242,5442
2986,10,180,42,1516,193,234,1544
3086,10,361,48,1706,214,249,633
2811,17,331,86,2624,169,236,124
3223,12,510,147,916,215,215,1134
3139,16,875,1,4250,193,209,3820
3037,0,30,0,2656,218,238,866
2110,31,256,46,430,254,196,830
2914,26,120,40,4216,215,247,1440
2736,17,120,22,2667,238,239,2352
3118,11,350,45,3107,188,234,1677
3131,19,234,33,5136,238,200,124
2927,11,306,-48,1253,189,237,437
3113,14,390,96,792,184,223,1723
2589,16,85,13,732,183,217,2140
3124,13,134,10,2257,232,243,258
2737,27,450,184,940,218,169,1969
2882,15,636,87,3155,199,211,1482
3244,13,228,34,2190,227,246,1839
3184,16,402,23,450,238,239,2750
2875,8,150,22,2754,228,243,2355
2715,23,309,0,1952,207,184,2114
2662,5,342,19,1326,222,228,5845
3095,12,433,18,1892,239,220,2285
3220,13,420,160,1638,192,222,2192
3139,14,150,23,5256,228,211,2977
3276,9,313,69,1538,199,230,2669
3256,12,300,45,5198,221,214,234
3020,13,42,7,1243,194,220,1465
2795,7,170,37,3840,232,230,5465
2926,3,283,-2,4124,218,232,4782
3141,15,331,95,295,241,214,1415
3287,9,391,91,960,212,249,601
2609,8,268,52,2664,231,240,752
3148,16,618,72,1739,186,214,2724
3166,6,85,2,551,207,233,1324
3358,13,661,177,1465,242,228,1015
3275,19,607,197,541,249,216,3013
3279,10,234,56,3210,220,217,3065
2432,21,212,82,900,188,193,626
3164,17,30,8,5142,189,207,1026
3004,5,660,32,5620,229,235,6432
2964,13,234,24,2045,232,214,595
2283,6,242,60,691,226,228,503
2985,19,854,116,2431,213,196,1261
3143,16,150,13,4604,176,242,3368
3054,11,330,17,6683,227,218,2773
3088,8,108,14,1380,197,235,1572
2937,5,277,17,1271,219,229,395
3300,27,859,-47,1308,250,217,2794
3205,13,277,42,2462,241,225,1448
3348,12,503,80,3267,187,238,1698
3262,5,0,0,3707,229,235,3730
2510,27,60,6,860,177,178,960
3051,9,228,46,4482,222,220,1006
2751,15,42,8,1328,199,210,1012
2541,8,30,0,1639,199,241,1654
3260,5,210,20,4809,206,234,966
2727,4,228,30,2583,226,233,4970
3288,12,600,99,638,205,215,1167
3178,13,391,75,5613,187,247,1276
2331,17,212,80,270,213,200,845
2781,12,342,67,3782,211,251,1782
2040,25,108,34,309,231,239,598
2878,22,283,50,3483,213,186,5232
2532,17,150,63,1034,231,203,853
3048,5,499,28,4526,223,229,1328
3117,14,537,-8,2800,185,225,680
3211,17,162,35,1031,183,250,67
3044,13,190,7,3511,237,216,2780
2764,4,124,9,1040,214,233,979
2833,13,242,12,1831,216,210,1557
2893,10,60,5,3966,206,221,3902
2418,27,90,58,488,202,250,1170
2854,18,366,102,2532,248,217,853
2977,22,376,96,792,242,233,2641
2642,10,228,-4,1116,227,219,1567
2975,11,446,59,5452,195,247,3960
3035,16,270,-1,3209,175,243,1680
2590,9,30,4,1998,205,224,1463
3159,20,351,92,1825,160,224,3345
2707,18,42,6,1242,195,203,2190
2510,14,150,18,1683,243,224,685
2908,24,150,30,1875,202,181,2442
3247,12,42,4,6162,212,214,306
2977,9,90,11,4705,232,223,3154
3241,13,108,22,1396,214,212,2463
3014,13,1063,214,2717,230,245,1282
2251,31,134,70,764,193,156,631
2772,8,430,42,2665,225,223,2032
3166,9,330,18,5197,212,222,2490
3244,17,90,4,1980,188,209,1549
2910,12,134,11,931,240,233,2866
3198,20,513,132,5948,171,249,2183
2818,10,212,20,799,236,226,518
2980,20,162,60,1230,246,228,3166
3149,12,218,0,6201,241,231,1110
2425,22,242,110,339,177,197,242
3138,4,30,0,2101,223,241,2632
3091,34,300,110,192,128,174,1382
2421,17,268,112,384,186,209,277
3312,7,426,82,4304,212,226,1790
3113,9,228,69,3250,235,236,3009
3038,9,134,27,3196,194,239,361
3326,8,0,0,3004,211,225,2107
2943,9,95,-4,1749,226,221,1532
3285,7,85,-6,5438,207,229,382
3175,9,295,1,4993,224,221,2249
2527,17,0,0,1159,182,212,1768
3338,25,376,79,3427,158,248,1464
3175,17,457,97,277,239,238,3343
2914,12,134,11,3290,238,235,1358
3128,28,258,79,3203,254,197,2708
2864,7,234,73,2352,227,227,2779
2955,4,256,10,4548,219,231,5836
2817,3,0,0,1253,225,238,470
3024,9,42,6,4065,200,228,3839
2971,22,234,72,2095,230,187,1712
2977,21,218,56,1482,222,248,953
3060,11,234,39,3865,236,221,2760
2948,13,234,57,3379,192,219,1718
3045,17,361,34,1215,238,239,914
3070,24,446,202,2148,251,217,1627
2772,15,600,73,270,212,207,947
2822,7,67,-2,1507,211,227,2512
3021,15,30,8,108,193,213,313
3361,10,30,5,5072,208,222,3601
2980,12,108,24,3723,203,217,1774
2762,9,607,-38,1600,236,227,2596
2916,8,180,3,4878,220,246,3516
2974,11,361,76,1560,239,227,1842
2793,11,313,3,360,234,218,674
3208,14,95,8,3126,219,250,319
3049,9,339,54,2420,206,224,2072
2972,14,537,76,5675,186,248,5413
2141,37,162,88,484,97,196,607
3161,15,268,36,2308,235,241,408
2746,16,95,-5,2340,244,230,830
2724,24,42,12,2308,230,242,589
2454,6,175,10,212,203,236,1120
2642,18,108,45,1396,201,200,918
3147,13,242,69,192,242,229,2362
2387,20,127,41,488,217,191,618
2916,8,300,70,5079,205,247,547
2998,7,664,72,5131,232,237,6077
2910,15,30,6,3520,180,225,1451
2907,15,42,7,3409,201,211,1822
3073,6,150,25,1099,216,228,1519
2974,16,228,88,1771,217,251,1036
2768,12,108,47,2335,188,230,247
3346,10,182,20,3120,212,250,1756
2871,18,192,31,4696,242,235,4740
2761,7,153,11,2277,221,224,3737
2918,20,127,17,258,222,248,872
2906,17,700,57,1250,193,206,845
2954,18,360,166,1906,213,198,2685
2630,13,30,6,661,206,213,1298
2982,9,60,1,1590,218,248,1426
2812,6,626,49,2081,222,244,1831
2896,9,150,19,1597,224,220,1033
2983,13,67,12,2440,242,227,702
3182,17,134,7,3276,217,201,4860
2668,15,60,12,1932,197,253,1862
2975,4,150,10,4997,223,230,5695
2757,9,170,28,2862,234,227,5037
2516,7,242,-3,1080,230,229,4839
3134,3,780,81,1899,214,235,2647
2870,5,720,84,2142,217,229,981
2677,4,365,83,1148,212,233,1221
2707,8,0,0,2363,234,230,541
3092,6,547,7,1087,205,234,1140
3298,3,674,114,700,214,233,1131
3121,21,1080,174,3178,239,237,1889
3253,19,598,145,6023,170,245,2850
2923,16,127,32,2131,244,229,1655
3264,12,360,85,4708,187,241,3282
2947,32,417,130,872,230,158,730
3142,17,134,27,5345,220,200,2772
3406,14,741,2,1379,222,249,4036
2749,26,553,222,997,188,177,779
2978,8,400,59,4927,234,230,5477
2973,24,210,52,1434,233,239,899
2583,9,0,0,1421,213,220,957
3013,16,474,245,825,184,216,1357
3018,15,67,11,4920,245,222,2831
2884,10,42,3,1507,209,220,2553
3255,12,192,30,1279,207,216,2012
2798,1,330,55,2967,219,236,6661
3209,22,60,11,4455,204,188,3449
3246,10,532,-27,725,225,218,3189
2868,13,350,-59,577,219,211,2116
2978,14,323,13,4601,218,208,2802
2908,11,450,44,1860,196,248,1001
2989,7,300,49,1836,230,239,819
3123,14,42,9,1036,186,224,2103
3190,20,108,17,4310,209,193,3419
2896,24,228,66,2307,188,185,1771
2612,15,150,48,769,200,208,3087
3386,15,551,94,1991,244,227,2888
2801,6,234,62,3240,205,244,6061
2055,28,60,31,480,196,169,641
1935,15,150,48,120,198,211,636
3065,17,150,20,4802,244,213,1050
2937,15,30,4,1549,241,235,361
3205,14,384,114,228,235,241,3181
2913,2,258,45,3187,223,236,1973
2823,18,0,0,924,228,200,339
3070,22,255,52,4239,247,201,2616
2825,26,255,65,2558,246,185,892
3094,9,516,68,2314,229,243,1566
2710,32,124,55,2445,192,247,787
3011,23,108,25,2782,152,233,1776
3102,10,277,37,1782,195,228,659
2041,26,402,73,467,199,175,216
3252,18,421,136,1138,167,239,2021
2501,15,277,65,268,176,236,1953
2396,25,404,187,366,144,228,778
2681,10,240,57,1637,237,229,1209
2690,11,0,0,1605,238,223,2346
3008,12,376,33,3148,224,214,5958
2950,14,180,51,3372,184,224,2012
2919,4,360,61,3438,222,231,4460
3223,19,162,56,2241,205,254,1329
2442,29,319,106,457,252,187,819
3131,25,277,95,2907,252,200,2955
3159,10,408,39,1953,212,219,2673
2870,20,124,38,2188,183,199,808
2513,26,67,14,1584,204,250,466
3136,9,268,23,4026,236,227,3154
3168,11,30,-9,3820,238,225,3324
2998,12,470,49,4324,239,225,4220
2508,14,300,69,256,179,237,1933
3362,16,742,134,2130,175,226,1064
2896,13,497,26,4246,182,232,5629
3114,7,120,18,4655,214,226,2688
2723,7,42,-6,1638,224,245,4041
2949,7,330,13,4502,228,228,5210
2779,19,134,27,934,189,201,1987
3352,8,201,34,1615,233,236,3267
2992,21,108,22,1861,200,192,3776
3300,21,420,30,895,221,189,2508
3276,15,300,55,1940,180,228,1996
2790,11,0,0,671,236,220,1019
2991,22,285,98,2117,241,194,1543
2791,4,175,13,2378,227,237,1936
3120,12,277,-26,2571,188,245,524
3316,16,30,0,1500,200,207,1738
3067,21,162,6,3542,237,239,1140
2961,6,30,0,4455,226,242,2014
2691,19,285,84,1556,188,203,2667
3198,14,108,-3,2850,233,211,1857
2771,29,256,141,1266,197,163,618
3226,9,297,38,592,194,237,1236
2952,16,268,85,5941,243,213,4335
3404,13,272,204,2687,242,226,518
3174,5,108,11,792,217,244,2427
3088,19,182,70,4990,211,195,2138
2355,27,85,51,750,249,218,696
2240,35,127,82,510,113,177,511
3209,15,190,47,1430,242,232,2638
2915,10,212,57,1731,202,223,2516
3239,12,108,23,931,189,244,1860
3205,21,283,53,300,208,253,1266
2979,11,85,12,912,238,234,2143
3104,13,175,9,1396,207,212,443
2977,28,323,87,1853,158,183,1537
2838,24,85,35,95,226,183,395
2831,8,216,59,1830,229,242,2165
2779,28,228,47,1172,226,170,1860
3198,2,162,-6,3245,223,237,4818
2684,11,30,5,2418,236,237,4731
2924,15,67,13,4290,187,219,4170
2696,17,420,-39,481,230,245,785
3355,19,342,88,5220,194,201,503
2896,22,297,139,3000,206,253,1321
2999,8,90,7,2970,226,224,1710
3116,5,330,30,3532,224,229,1015
2605,14,256,75,870,223,249,1364
3086,6,331,-22,6630,231,234,2979
3062,19,484,75,3472,178,206,1866
3015,30,330,189,2888,175,251,1080
3138,17,330,47,3650,247,224,955
2632,24,182,68,1050,212,179,959
2531,8,67,7,660,231,227,190
2955,6,454,49,5626,202,239,2432
2798,32,371,165,1006,238,163,741
2865,14,309,13,3352,228,211,3061
2899,6,277,21,3171,203,236,3820
2865,17,124,28,3846,202,203,2828
2850,1,402,52,1935,219,237,1451
2808,12,120,34,926,233,216,1908
2779,25,485,215,1302,210,178,872
3402,4,911,196,1289,215,243,1896
2629,17,170,41,1570,185,210,2856
3047,12,780,43,5945,232,243,4013
2887,12,153,37,2643,193,224,2610
2564,17,371,33,552,217,202,698
2578,23,0,0,1423,247,226,330
3253,8,300,29,5827,202,245,1266
3235,3,30,0,5686,220,232,916
2414,20,67,-2,1648,235,195,342
2492,15,212,42,967,207,207,335
3249,10,510,-24,752,192,235,3024
3102,7,67,5,765,226,226,1507
3158,4,0,0,2306,218,230,1448
3190,15,283,85,1189,244,225,2284
2603,17,180,21,1323,202,201,2682
2869,18,576,-47,874,216,198,390
3216,6,882,141,1324,210,228,2342
2539,24,258,55,849,252,212,875
3020,5,342,-2,1889,206,236,1521
3239,21,564,137,467,238,238,4564
2770,11,95,20,2866,238,230,5739
3028,7,42,5,2605,233,234,1403
3105,8,180,26,1894,208,225,972
2317,31,228,-25,362,225,235,618
2898,14,30,12,2012,187,248,1110
3224,3,300,28,5962,216,242,1698
3124,11,150,22,85,237,236,4651
3269,12,210,49,1208,215,250,888
2851,23,255,69,1262,224,184,1981
3291,12,330,67,1380,239,225,2397
3358,16,201,44,2483,242,213,1978
3150,23,0,0,1358,182,191,888
2534,15,90,10,488,238,239,3274
3118,8,30,4,1136,202,232,1573
2144,27,60,14,931,152,247,1426
3146,12,218,36,1729,196,220,2553
3311,15,541,97,1050,237,211,2551
3191,21,551,50,180,157,220,2239
3110,14,390,-9,2053,233,212,2449
2871,10,361,56,797,236,227,2754
2283,13,182,61,752,203,213,1008
3195,8,30,0,5507,225,223,953
3121,11,0,0,2920,226,216,3894
2935,11,42,7,3768,198,223,1323
2557,15,300,97,2274,205,253,404
3240,14,339,65,1786,240,235,1410
3240,17,541,33,1451,244,232,2713
3118,2,391,37,1708,214,240,2930
2697,14,134,40,2039,193,217,4953
3130,5,0,0,3872,217,229,67
2994,11,216,3,4049,223,248,841
3073,21,474,152,3000,160,241,2378
3058,7,474,13,1758,227,226,2577
2902,16,488,34,1022,173,230,366
2139,30,309,107,408,150,175,301
2923,10,524,64,2624,228,244,1952
3199,6,127,0,30,204,236,1436
3221,15,0,0,1717,203,207,2437
2920,16,335,48,3260,236,206,2208
3268,35,400,231,3857,244,158,2542
2870,6,242,0,999,232,233,2585
2629,19,216,-19,1722,249,215,492
2594,6,124,0,674,223,226,5679
2948,20,342,62,446,193,195,595
2531,9,0,0,708,217,221,960
3324,14,42,9,1974,187,248,1880
2609,5,30,0,807,220,229,5824
3181,10,450,105,600,215,218,1773
2934,26,1128,159,2583,230,239,1320
2895,5,365,18,3691,208,233,3361
3166,27,150,60,1356,253,195,2326
2346,31,360,156,1242,129,188,242
2846,4,443,-8,1974,223,231,2002
2950,12,277,38,3394,238,235,1224
3297,16,350,74,4391,184,216,2063
3088,26,180,55,2905,137,226,2583
2942,7,170,29,5124,207,246,4224
3019,13,42,5,2167,195,220,3349
2768,32,446,224,1184,254,184,966
2811,17,192,85,3362,200,203,6069
2613,8,60,1,601,219,224,1410
3092,11,150,34,1500,193,228,3125
3100,9,335,34,2268,199,230,2519
3325,9,618,44,3534,194,238,1482
3261,11,127,28,2972,215,217,2298
3421,12,309,27,5013,188,231,4024
3352,15,210,48,4168,226,207,1290
2178,24,108,24,840,247,191,895
3365,11,134,9,3067,217,249,2032
2167,36,339,152,630,244,154,646
3163,9,404,92,124,236,232,1006
2927,8,335,58,1889,225,223,2548
2742,9,0,0,2871,214,222,2697
2641,17,90,18,1307,242,234,830
2717,24,60,16,2672,190,254,1015
3227,11,277,25,2312,219,215,1597
3065,9,85,-1,3518,225,220,2851
3202,15,598,65,2120,189,216,700
2834,8,175,13,3637,219,223,6302
3174,19,824,-1,1279,186,201,1611
2608,30,85,44,1742,127,203,1328
3014,18,201,55,4460,243,206,2372
3330,18,190,-4,2058,242,205,3273
3138,10,382,50,3819,210,221,960
2948,15,283,-41,1600,202,209,1323
2564,30,175,77,711,176,163,1170
2546,14,268,77,1064,243,229,722
3145,9,120,9,2256,203,227,2605
2691,12,30,-3,1465,187,244,1031
3288,4,365,23,5760,212,233,601
2978,19,339,138,5931,249,217,4186
3011,5,1061,115,5726,215,245,5911
3001,11,108,-11,2700,231,219,2274
2730,22,42,10,2312,203,187,400
2729,9,511,44,1357,223,221,2763
2910,24,552,73,1248,159,199,959
3119,7,342,0,2059,208,246,1849
2962,25,255,47,1939,247,224,1511
2327,27,351,202,987,164,182,1296
2999,12,297,64,866,190,224,902
3134,8,484,-51,1006,201,229,966
3242,15,576,58,626,175,236,932
2965,5,390,46,3673,219,228,5550
2747,9,0,0,607,217,221,2474
2905,3,283,61,3923,224,239,3454
3146,11,30,-5,4360,233,220,1956
2793,29,228,97,242,235,169,1356
3191,19,300,94,3918,205,196,1962
2953,9,108,26,2030,205,226,2072
2792,9,85,8,3203,219,221,2496
2810,12,402,28,1842,228,214,1710
3126,16,120,35,2044,176,222,516
2848,17,30,3,618,220,199,201
3179,4,216,6,4979,209,239,2571
3163,22,150,31,2262,251,209,2163
2830,17,180,51,3270,244,210,708
2972,17,42,11,361,183,211,1537
3067,20,242,82,3972,239,199,5112
3019,2,309,48,4206,213,236,1170
3073,4,541,206,6207,217,243,3818
3046,15,0,0,4654,222,205,511
3184,4,60,4,4452,212,233,900
2941,21,134,23,541,243,199,1744
2981,24,417,147,698,246,190,1064
3296,5,162,38,6239,227,232,313
3206,7,335,79,2136,232,232,3362
3024,12,552,20,3818,219,214,4689
3185,4,256,9,4883,211,242,2389
3500,13,450,40,5214,185,230,4380
3033,17,60,6,1199,216,201,2883
3386,14,360,46,3147,189,250,1842
3187,12,85,14,1300,190,226,162
2536,14,67,17,1937,199,212,1967
2435,20,297,173,1400,247,226,566
3081,22,162,1,1495,171,251,1825
3004,15,256,13,3882,242,232,2423
3018,6,1074,99,5646,212,245,5742
3397,30,242,114,5076,233,167,228
3381,8,42,2,2632,233,230,1296
2980,22,210,54,5407,249,202,1640
3085,18,488,274,1170,169,225,1194
2947,17,170,52,499,193,254,1485
3001,13,552,3,4340,237,215,3104
3149,5,361,36,3919,213,230,3277
2972,7,417,4,5697,232,232,3798
3357,30,335,128,830,141,183,1310
2653,2,150,3,1224,220,240,1663
2541,5,228,-4,618,224,229,5443
3093,9,300,23,2504,197,230,2343
2793,10,437,60,741,231,221,2486
2574,6,175,-11,277,220,227,1318
3039,5,162,15,3660,225,229,2021
2926,1,309,56,4246,216,237,5785
2870,7,335,0,1150,228,242,2114
2960,23,443,145,812,235,186,742
2560,13,60,-4,2799,219,212,2468
2718,8,108,14,2455,210,225,5179
3292,19,190,38,2250,173,214,2163
3075,5,404,17,3428,215,229,616
3084,9,484,11,1838,235,233,2340
2563,16,424,34,404,203,205,2711
2846,12,124,38,2684,239,233,2021
2962,13,108,30,4357,241,224,1900
2429,20,30,8,1230,163,223,297
2953,6,60,5,4754,206,243,2268
3252,19,228,27,1983,242,235,175
2879,17,153,26,2831,180,217,2400
2922,5,285,22,5398,209,244,4747
2979,19,430,59,4966,178,207,1784
3055,6,323,3,1455,216,227,3019
2922,12,42,6,4945,197,250,4394
2143,32,67,32,966,254,187,319
3396,10,949,157,2936,223,247,1779
2904,5,573,45,3802,207,240,3287
2646,3,180,0,1315,225,236,5451
3359,6,85,3,4516,217,227,4179
2017,24,212,8,212,238,186,216
3123,17,258,61,4466,222,201,2375
2903,20,430,105,3300,179,202,612
3376,11,42,4,4290,217,249,3500
3042,25,446,5,2470,194,178,2789
2861,7,283,50,2271,210,226,2046
2896,27,170,49,5706,142,202,4700
2027,37,60,26,150,100,222,180
2952,18,170,51,2215,215,198,1740
3148,21,42,15,2952,170,250,1090
3369,5,513,47,1080,227,232,2412
3002,3,351,17,1920,210,239,1140
2990,6,240,64,5370,231,235,1706
2854,27,95,50,5058,140,207,4687
3140,14,90,0,780,241,232,2164
2574,10,95,26,990,231,242,324
2784,14,323,27,1836,242,231,2110
3202,8,480,27,612,199,243,1008
2598,13,201,8,1624,219,211,1956
2364,29,95,30,854,138,192,1020
3206,20,532,140,5994,170,248,2096
3249,10,700,85,2742,214,220,3369
2412,20,0,0,437,191,198,957
3176,6,90,3,3242,213,228,3390
2916,5,182,20,5400,228,234,4694
